task_name	chain_index	sequence_sha256	sequence_len	status	source_run_id	source_task_name	source_json	paired_msa_path	paired_msa_exists	paired_msa_size	unpaired_msa_path	unpaired_msa_exists	unpaired_msa_size	message
H0225	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H0225	1	d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4	227	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/d0/d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4/paired.4afcb523be77c3d887242ee03d3a57d0d48e05ca854e9759aa9b23907806a4fa.a3m	true	3362504	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/d0/d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4/unpaired.1daf3f9ad5fe8e4de0ad9138190b3b401270f7c5c6f5d60e490463ce7dcd6fcb.a3m	true	365493	input_already_has_existing_msa_paths
H0225	2	c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed	215	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed/paired.8b4efc3b0ca0c0c4bb1078e1f45c9f6a288e2cfb5bc895ff45414739b4a18a09.a3m	true	2978121	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed/unpaired.a14a333adf7f9343f599f73001d7dceb09346a134e0f1fffd5e68b529d7b38ec.a3m	true	470220	input_already_has_existing_msa_paths
H1225	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H1225	1	d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4	227	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/d0/d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4/paired.4afcb523be77c3d887242ee03d3a57d0d48e05ca854e9759aa9b23907806a4fa.a3m	true	3362504	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/d0/d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4/unpaired.1daf3f9ad5fe8e4de0ad9138190b3b401270f7c5c6f5d60e490463ce7dcd6fcb.a3m	true	365493	input_already_has_existing_msa_paths
H1225	2	c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed	215	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed/paired.8b4efc3b0ca0c0c4bb1078e1f45c9f6a288e2cfb5bc895ff45414739b4a18a09.a3m	true	2978121	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed/unpaired.a14a333adf7f9343f599f73001d7dceb09346a134e0f1fffd5e68b529d7b38ec.a3m	true	470220	input_already_has_existing_msa_paths
H2225	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H2225	1	d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4	227	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/d0/d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4/paired.4afcb523be77c3d887242ee03d3a57d0d48e05ca854e9759aa9b23907806a4fa.a3m	true	3362504	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/d0/d02f3dd32da1da44d66a8fcb578d22e2c0f29e3942d538031df2c018c7f891d4/unpaired.1daf3f9ad5fe8e4de0ad9138190b3b401270f7c5c6f5d60e490463ce7dcd6fcb.a3m	true	365493	input_already_has_existing_msa_paths
H2225	2	c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed	215	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed/paired.8b4efc3b0ca0c0c4bb1078e1f45c9f6a288e2cfb5bc895ff45414739b4a18a09.a3m	true	2978121	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c184148b34346b3ae031d54394025467b80edfb4e1c1193d72dc2c01577cc7ed/unpaired.a14a333adf7f9343f599f73001d7dceb09346a134e0f1fffd5e68b529d7b38ec.a3m	true	470220	input_already_has_existing_msa_paths
H0222	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H0222	1	87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb	224	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/paired.bb77f7f0f3ed4a9020e4af0e49d9685e726245387c47d539218765d867bce0cc.a3m	true	3368641	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/unpaired.2301fbfa6c421bc295f82df74686eb7f3ede89f463c31331305675151dae4691.a3m	true	379522	input_already_has_existing_msa_paths
H0222	2	159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba	220	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/paired.08e471430dd71207b4af54e8d202489ab15090242b6eddfc0e8ca8e04a1bab15.a3m	true	3411011	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/unpaired.0df52d6b5b742ca5a6e6ea6f39687488f21d991e7fe5bc113f9765a0df37fe9d.a3m	true	421649	input_already_has_existing_msa_paths
H1222	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H1222	1	87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb	224	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/paired.bb77f7f0f3ed4a9020e4af0e49d9685e726245387c47d539218765d867bce0cc.a3m	true	3368641	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/unpaired.2301fbfa6c421bc295f82df74686eb7f3ede89f463c31331305675151dae4691.a3m	true	379522	input_already_has_existing_msa_paths
H1222	2	159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba	220	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/paired.08e471430dd71207b4af54e8d202489ab15090242b6eddfc0e8ca8e04a1bab15.a3m	true	3411011	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/unpaired.0df52d6b5b742ca5a6e6ea6f39687488f21d991e7fe5bc113f9765a0df37fe9d.a3m	true	421649	input_already_has_existing_msa_paths
H2222	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H2222	1	87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb	224	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/paired.bb77f7f0f3ed4a9020e4af0e49d9685e726245387c47d539218765d867bce0cc.a3m	true	3368641	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/unpaired.2301fbfa6c421bc295f82df74686eb7f3ede89f463c31331305675151dae4691.a3m	true	379522	input_already_has_existing_msa_paths
H2222	2	159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba	220	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/paired.08e471430dd71207b4af54e8d202489ab15090242b6eddfc0e8ca8e04a1bab15.a3m	true	3411011	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/unpaired.0df52d6b5b742ca5a6e6ea6f39687488f21d991e7fe5bc113f9765a0df37fe9d.a3m	true	421649	input_already_has_existing_msa_paths
H0223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H0223	1	a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2	229	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2/paired.808cf94d4f7a098acb83fb9a4d47b54d99a7a1fc5c25c9c5dfa67fc1e000a54f.a3m	true	3096715	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2/unpaired.94c6c20cfc7661e2b65d16574aa6d9d54387d9a7d28b1f276bb0e297f22b2e45.a3m	true	384622	input_already_has_existing_msa_paths
H0223	2	eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16	216	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ea/eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16/paired.bfdfc909878c39c1b916f427050b08b8d998b403be45ff05c86d40918b97c329.a3m	true	3304904	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ea/eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16/unpaired.a5752617321f532978f2c527e0413a332f2d2895a939240c10a6fce3de1a682c.a3m	true	390775	input_already_has_existing_msa_paths
H1223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
H1223	1	a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2	229	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2/paired.808cf94d4f7a098acb83fb9a4d47b54d99a7a1fc5c25c9c5dfa67fc1e000a54f.a3m	true	3096715	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2/unpaired.94c6c20cfc7661e2b65d16574aa6d9d54387d9a7d28b1f276bb0e297f22b2e45.a3m	true	384622	input_already_has_existing_msa_paths
H1223	2	eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16	216	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ea/eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16/paired.bfdfc909878c39c1b916f427050b08b8d998b403be45ff05c86d40918b97c329.a3m	true	3304904	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ea/eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16/unpaired.a5752617321f532978f2c527e0413a332f2d2895a939240c10a6fce3de1a682c.a3m	true	390775	input_already_has_existing_msa_paths
H2223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	kept_existing				/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	input_already_has_existing_msa_paths
