task_name	chain_index	sequence_sha256	sequence_len	status	source_run_id	source_task_name	source_json	paired_msa_path	paired_msa_exists	paired_msa_size	unpaired_msa_path	unpaired_msa_exists	unpaired_msa_size	message
H1225	1	54b9daaeab560c718b37965e1a451a261ba329d12c9f707ca1cf73766b47615a	124	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0225	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/54/54b9daaeab560c718b37965e1a451a261ba329d12c9f707ca1cf73766b47615a/paired.52d2589161027b6f44f2ad647786e53755150baea83a2021efe0a204e6f851fe.a3m	true	1839774	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/54/54b9daaeab560c718b37965e1a451a261ba329d12c9f707ca1cf73766b47615a/unpaired.8134ab177cafba0c36d8fb0c823dc2aea26c72da369710982cf6fb5756386717.a3m	true	214788	exact_sequence_match
H1225	2	4b2f9cde447534034eda03e1c1df6cc896dc37e0245a5afb89b49278d6076d0e	107	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0225	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/4b/4b2f9cde447534034eda03e1c1df6cc896dc37e0245a5afb89b49278d6076d0e/paired.1d1751573af5a8445b878ea4a341b9ad833792c7277b4d8cabafb28f734480f6.a3m	true	1692570	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/4b/4b2f9cde447534034eda03e1c1df6cc896dc37e0245a5afb89b49278d6076d0e/unpaired.fa273a62e456a9290268aa6b8ab437ab833cbea41b415e3fb2618db44e33aeaa.a3m	true	743141	exact_sequence_match
H2225	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H2225	1	54b9daaeab560c718b37965e1a451a261ba329d12c9f707ca1cf73766b47615a	124	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0225	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/54/54b9daaeab560c718b37965e1a451a261ba329d12c9f707ca1cf73766b47615a/paired.52d2589161027b6f44f2ad647786e53755150baea83a2021efe0a204e6f851fe.a3m	true	1839774	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/54/54b9daaeab560c718b37965e1a451a261ba329d12c9f707ca1cf73766b47615a/unpaired.8134ab177cafba0c36d8fb0c823dc2aea26c72da369710982cf6fb5756386717.a3m	true	214788	exact_sequence_match
H2225	2	4b2f9cde447534034eda03e1c1df6cc896dc37e0245a5afb89b49278d6076d0e	107	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0225	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/4b/4b2f9cde447534034eda03e1c1df6cc896dc37e0245a5afb89b49278d6076d0e/paired.1d1751573af5a8445b878ea4a341b9ad833792c7277b4d8cabafb28f734480f6.a3m	true	1692570	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/4b/4b2f9cde447534034eda03e1c1df6cc896dc37e0245a5afb89b49278d6076d0e/unpaired.fa273a62e456a9290268aa6b8ab437ab833cbea41b415e3fb2618db44e33aeaa.a3m	true	743141	exact_sequence_match
H0223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H0223	1	fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5	124	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/paired.9040ffe05d60d11dc0c05b52801c53a55f2c236e1716a8f5aa2e1a08c47dc157.a3m	true	1869024	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/unpaired.6a60a90d6bff0728651b49759770fca84f45d41a7606cefc98d00bed8597293e.a3m	true	217088	exact_sequence_match
H0223	2	c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139	108	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/paired.a42acf46751bd2e9c846d185d2b126750d5638c2f6721089bf71b6d159a6aaa0.a3m	true	1588901	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/unpaired.302ccb4c0f6b8e0263a5000d5a0b0c5646df5b2fdc4ba9aecbb92f7e33ffc34f.a3m	true	556718	exact_sequence_match
H1223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H1223	1	fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5	124	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/paired.9040ffe05d60d11dc0c05b52801c53a55f2c236e1716a8f5aa2e1a08c47dc157.a3m	true	1869024	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/unpaired.6a60a90d6bff0728651b49759770fca84f45d41a7606cefc98d00bed8597293e.a3m	true	217088	exact_sequence_match
H1223	2	c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139	108	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/paired.a42acf46751bd2e9c846d185d2b126750d5638c2f6721089bf71b6d159a6aaa0.a3m	true	1588901	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/unpaired.302ccb4c0f6b8e0263a5000d5a0b0c5646df5b2fdc4ba9aecbb92f7e33ffc34f.a3m	true	556718	exact_sequence_match
H2223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H2223	1	fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5	124	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/paired.9040ffe05d60d11dc0c05b52801c53a55f2c236e1716a8f5aa2e1a08c47dc157.a3m	true	1869024	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/unpaired.6a60a90d6bff0728651b49759770fca84f45d41a7606cefc98d00bed8597293e.a3m	true	217088	exact_sequence_match
H2223	2	c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139	108	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/paired.a42acf46751bd2e9c846d185d2b126750d5638c2f6721089bf71b6d159a6aaa0.a3m	true	1588901	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/unpaired.302ccb4c0f6b8e0263a5000d5a0b0c5646df5b2fdc4ba9aecbb92f7e33ffc34f.a3m	true	556718	exact_sequence_match
H0222	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H0222	1	49fa8d9bb2fde2e64eb4f7f22c9470b2dda6fa20dff0c6ca4ed8971a22b465ff	121	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/49/49fa8d9bb2fde2e64eb4f7f22c9470b2dda6fa20dff0c6ca4ed8971a22b465ff/paired.37e63176c43ff94985dfd03f1d49bb5b61f2db72450c30a1c9e17c62c64e4df1.a3m	true	1759057	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/49/49fa8d9bb2fde2e64eb4f7f22c9470b2dda6fa20dff0c6ca4ed8971a22b465ff/unpaired.54f92c2e17a550badb97a4961758d605cebb853fd70d7f78698b832a3738a3e1.a3m	true	232581	exact_sequence_match
H0222	2	06af75f66d1b073fc39c7c079e21387c46994c1743a5a925839ed79da839a8b3	112	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/06/06af75f66d1b073fc39c7c079e21387c46994c1743a5a925839ed79da839a8b3/paired.503859b5b4d3f0a8943e64c83d9fd817e26433b2563f73259435f39ec47eaead.a3m	true	1532274	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/06/06af75f66d1b073fc39c7c079e21387c46994c1743a5a925839ed79da839a8b3/unpaired.a424b725e5a07e2beb605684be68d74295dfe647554f14f4a99b5525342411ba.a3m	true	507646	exact_sequence_match
H1222	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H1222	1	49fa8d9bb2fde2e64eb4f7f22c9470b2dda6fa20dff0c6ca4ed8971a22b465ff	121	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/49/49fa8d9bb2fde2e64eb4f7f22c9470b2dda6fa20dff0c6ca4ed8971a22b465ff/paired.37e63176c43ff94985dfd03f1d49bb5b61f2db72450c30a1c9e17c62c64e4df1.a3m	true	1759057	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/49/49fa8d9bb2fde2e64eb4f7f22c9470b2dda6fa20dff0c6ca4ed8971a22b465ff/unpaired.54f92c2e17a550badb97a4961758d605cebb853fd70d7f78698b832a3738a3e1.a3m	true	232581	exact_sequence_match
H1222	2	06af75f66d1b073fc39c7c079e21387c46994c1743a5a925839ed79da839a8b3	112	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/06/06af75f66d1b073fc39c7c079e21387c46994c1743a5a925839ed79da839a8b3/paired.503859b5b4d3f0a8943e64c83d9fd817e26433b2563f73259435f39ec47eaead.a3m	true	1532274	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/06/06af75f66d1b073fc39c7c079e21387c46994c1743a5a925839ed79da839a8b3/unpaired.a424b725e5a07e2beb605684be68d74295dfe647554f14f4a99b5525342411ba.a3m	true	507646	exact_sequence_match
