task_name	chain_index	sequence_sha256	sequence_len	status	source_run_id	source_task_name	source_json	paired_msa_path	paired_msa_exists	paired_msa_size	unpaired_msa_path	unpaired_msa_exists	unpaired_msa_size	message
H1223	1	a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2	229	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2/paired.808cf94d4f7a098acb83fb9a4d47b54d99a7a1fc5c25c9c5dfa67fc1e000a54f.a3m	true	3096715	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a69cb5f3246c47e3253b31b6d91790a02daf3cb6897de0c1e691eb8061f0d3b2/unpaired.94c6c20cfc7661e2b65d16574aa6d9d54387d9a7d28b1f276bb0e297f22b2e45.a3m	true	384622	exact_sequence_match
H1223	2	eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16	216	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ea/eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16/paired.bfdfc909878c39c1b916f427050b08b8d998b403be45ff05c86d40918b97c329.a3m	true	3304904	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ea/eaeeea2e1389b6805f453a7fc561f0c9f55a7f102a7df2398089b8942ebbad16/unpaired.a5752617321f532978f2c527e0413a332f2d2895a939240c10a6fce3de1a682c.a3m	true	390775	exact_sequence_match
H2227	0	cd4c4a5265b6324b7639487f6a6550ec0ca34ca209542ad5559ad8dc0dc5bba3	427	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0227	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/cd/cd4c4a5265b6324b7639487f6a6550ec0ca34ca209542ad5559ad8dc0dc5bba3/paired.a22917c4f0ce4ced9a0e320e38b9041dbfed66c9c583a3f3793a9ff2657c55f1.a3m	true	1438077	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/cd/cd4c4a5265b6324b7639487f6a6550ec0ca34ca209542ad5559ad8dc0dc5bba3/unpaired.c0718e38d917912affa579e1991fba9596a3cc87e0219c95513a52599e490d4c.a3m	true	1262964	exact_sequence_match
H2227	1	cb6d93869aded51940581d412064d3a39385f149bf4cd986a5089f581014540a	877	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0227	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/cb/cb6d93869aded51940581d412064d3a39385f149bf4cd986a5089f581014540a/paired.a3dcaf9614f3c812bdbca92d81c7f5dd1ac6a4435a3e5a8927d692ea6828072f.a3m	true	3368216	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/cb/cb6d93869aded51940581d412064d3a39385f149bf4cd986a5089f581014540a/unpaired.7bd5bf55642d505f7c95f03f3bc5677da59541142ac70e146f3d18fdeee585e0.a3m	true	3643427	exact_sequence_match
H1213	0	90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d	330	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/90/90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d/paired.856ad368e7441f13eb59936f935c3e6246633a72e695af597670f498b4d79147.a3m	true	4539799	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/90/90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d/unpaired.125009ee9001148ba99f6e8d87a4b1d45a651f80c24a8e24da41eb070be6ee0c.a3m	true	4418874	exact_sequence_match
H1213	1	2fb2552497b497d799632783cbfd450a16df9e6fedb48d0385d4b6eb832c8ed5	61	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/2f/2fb2552497b497d799632783cbfd450a16df9e6fedb48d0385d4b6eb832c8ed5/paired.7d6584edcdc517fed4bb230586599bd3e463655925567482d1c69f7137a9fd08.a3m	true	164762	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/2f/2fb2552497b497d799632783cbfd450a16df9e6fedb48d0385d4b6eb832c8ed5/unpaired.2ae5d049bddcbfbe80bdb047ccee92581c31cca782b2d46fb7b50ef2ba439592.a3m	true	40212	exact_sequence_match
H1213	2	bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55	377	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/bc/bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55/paired.371fbdcc4566b775bfcb9a0834fde6c24b20af8b2a3fc5eebe5a9e21c4c15e65.a3m	true	4052833	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/bc/bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55/unpaired.db7196000526488984da84a7bdb1a97339487911d46184f6ef70d4c478fa882f.a3m	true	5664631	exact_sequence_match
H1213	3	660d76f9e39ceeaf131b59e277e62c5fba182b991d0b78ab3f88616fe1a9a5c2	282	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/66/660d76f9e39ceeaf131b59e277e62c5fba182b991d0b78ab3f88616fe1a9a5c2/paired.a65593d59e8e3e4d16acee0fe516184e971ae18cacf580b5527f92be9747b9e1.a3m	true	825946	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/66/660d76f9e39ceeaf131b59e277e62c5fba182b991d0b78ab3f88616fe1a9a5c2/unpaired.a4b3f913dd73e6524e7335a07d870570038e5ffb5a65c4859a2c867e2a0a9d9f.a3m	true	651270	exact_sequence_match
H1213	4	c100308d590d792b08f1cde4e1f4a838113bb56aa1caea51a3427e69c4cbf1a1	323	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c100308d590d792b08f1cde4e1f4a838113bb56aa1caea51a3427e69c4cbf1a1/paired.d5d46b9e32d0974f7ea7fb0766b43a8e6d2430887bc6a012eb93187c26f7da22.a3m	true	1742504	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c1/c100308d590d792b08f1cde4e1f4a838113bb56aa1caea51a3427e69c4cbf1a1/unpaired.32406fab3d712c4b2bb7a7c0d6cfb19154aa96482171dd67097be096f9ae7d46.a3m	true	1477395	exact_sequence_match
H1236	0	92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e	413	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0234	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/92/92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e/paired.15314eead58e4c97d60bd4f95d3ec7dd0853319910faa090274c6fc62960f0ed.a3m	true	5383	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/92/92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e/unpaired.e4215bceb45b774c457385f90559faf2576275875ae0d30e8e5ed3c5f3dc27dd.a3m	true	16680	exact_sequence_match
H1236	1	60828aeb55d92f67cd0a5163963debca946a1960214b919cc0de99bcd0c0ba13	115	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0235	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/60/60828aeb55d92f67cd0a5163963debca946a1960214b919cc0de99bcd0c0ba13/paired.916ec02d85caa54aa5d2b22859c5a9df570a75a8e56278eee3f3d22e568ee004.a3m	true	308	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/60/60828aeb55d92f67cd0a5163963debca946a1960214b919cc0de99bcd0c0ba13/unpaired.d536a2f9acc6465c577ba2060b395140e7c3c0ca0b01bf596977ecc233e769b1.a3m	true	3161	exact_sequence_match
H1258	0	f1dd6dfa4634f6c87ed6456d63764c893d6169525d978b7a78dbc1f4c8575483	2535	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0258	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/f1/f1dd6dfa4634f6c87ed6456d63764c893d6169525d978b7a78dbc1f4c8575483/paired.4962b208694b3ac32d83abb83f77da0ffc977488bfcff93d1dcaf1f63f34aaf9.a3m	true	13579372	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/f1/f1dd6dfa4634f6c87ed6456d63764c893d6169525d978b7a78dbc1f4c8575483/unpaired.7ec81cdd48a95814fe2e231d2508c45dd9b1a8a34bbf1353f7f82b04ccb6a992.a3m	true	10681136	exact_sequence_match
T1234	0	92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e	413	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0234	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/92/92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e/paired.15314eead58e4c97d60bd4f95d3ec7dd0853319910faa090274c6fc62960f0ed.a3m	true	5383	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/92/92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e/unpaired.e4215bceb45b774c457385f90559faf2576275875ae0d30e8e5ed3c5f3dc27dd.a3m	true	16680	exact_sequence_match
T2206	0	f88188b8caba776501637651f3c41ab3b08bbc237761c098d25da0490332318a	237	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0206	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/f8/f88188b8caba776501637651f3c41ab3b08bbc237761c098d25da0490332318a/paired.383974df59ba251679051b4eb019b7e08b3dbd13c2dd127def99037158e58d93.a3m	true	15063	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/f8/f88188b8caba776501637651f3c41ab3b08bbc237761c098d25da0490332318a/unpaired.3298e8f46eb3600e5e199738bbbdfd2f97a97ab14d5defb4c615df7ecefeeae0.a3m	true	2912	exact_sequence_match
T2210	0	b566abc20ec2e86bb1df8bad608e5d0271d85d24d46730e2977ef2b2bcfec2af	1770	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T1210	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/b5/b566abc20ec2e86bb1df8bad608e5d0271d85d24d46730e2977ef2b2bcfec2af/paired.1afecd7da3bd89d6bc765e1a72585ff575a5e63a7f0f26e7351462f8d41d5217.a3m	true	1103265	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/b5/b566abc20ec2e86bb1df8bad608e5d0271d85d24d46730e2977ef2b2bcfec2af/unpaired.c5fe6cc77d7d48c245dbd4c8a58dfdbffd8cc62794e501cff675da93529e773a.a3m	true	920609	exact_sequence_match
